perturbation,generation,morcela,generation_cleaned,hadR,perplexity,slor,ntokens
english,This is not a big deal between them.,5.8484722101194775,This is not a big deal between them.,False,1.4423611091213573,6.682324953862079,9
english,"In the United States the majority said, the most important areas are places which have the most experienced climate, subtropical climates which are not found here.",5.67922931170723,"In the United States the majority said, the most important areas are places which have the most experienced climate, subtropical climates which are not found here.",False,1.1508737471808685,7.650436760533653,31
english,I love your bodyguards I've been giving you the liberty and safety of the state?,5.75533056193633,I love your bodyguards I've been giving you the liberty and safety of the state?,False,1.3223922973906745,7.4328381235001935,18
english,I'll be at my mom's tonight.,6.20875449886873,I'll be at my mom's tonight.,False,1.5542458972854019,7.229921107170447,9
english,But I'm not as good as your father.,5.850671666316221,But I'm not as good as your father.,False,1.3623614780878046,6.845131270915071,10
english,"Oh, hey, wait.",6.695156583776847,"Oh, hey, wait.",False,1.7028771600757493,7.043945660450679,6
english,"You're making out with someone, and you're not gonna give them an opinion?",5.8571986667290625,"You're making out with someone, and you're not gonna give them an opinion?",False,1.224497495837737,7.491267034487589,17
english,And this means that they should get married immediately.,6.205617033057699,And this means that they should get married immediately.,False,1.457222943258855,7.381907474712255,10
english,That was my mistake!,7.3454587046456155,That was my mistake!,False,2.285587834056774,7.548315168255874,5
english,"The company is not an entrepreneur but is an organization, so as to allow us to operate one of the world's top insurance policy firms' jobs: in addition, investment in this world seems, to have contributed less than the world's top assets in",5.312208172884871,"The company is not an entrepreneur but is an organization, so as to allow us to operate one of the world's top insurance policy firms' jobs: in addition, investment in this world seems, to have contributed less than the world's top assets in",False,1.0905939124364323,7.305452963949003,50
english,"No, I'm just thinking about it being a matter of trying to, uh, make decisions, I don't want to, but, uh, I don't want to be a good one because, uh, I don't want to be you",5.016607602885659,"No, I'm just thinking about it being a matter of trying to, uh, make decisions, I don't want to, but, uh, I don't want to be a good one because, uh, I don't want to be you",False,1.0497614733885408,6.8661302673880575,50
english,Come on.,7.8343577040742645,Come on.,False,3.0904158884958988,6.166873216730049,3
english,Then he asked if I was pregnant.,6.505090003921678,Then he asked if I was pregnant.,False,1.488087876596989,7.404842765907263,8
english,It's the only thing you can stop that person from getting your ass kicked.,5.826897571751556,It's the only thing you can stop that person from getting your ass kicked.,False,1.2248643169854692,7.3870878750973805,16
english,what did you do with it at school today?,6.103559290982583,what did you do with it at school today?,False,1.4419187794875319,7.231355764530046,10
english,"We're coming back here tomorrow, and we just need all the information from the authorities.",5.457473237619302,"We're coming back here tomorrow, and we just need all the information from the authorities.",False,1.2156755816391525,6.970485887907068,18
english,"Come on, look.",6.388940828916205,"Come on, look.",False,2.0582366730118564,6.13478908187042,5
english,Okay..,9.45316146713157,Okay..,False,65.09272040670707,7.0315895511138145,2
english,"I'm not allowed to say it was a dream, you know it, but I mean something that we had a relationship with.",5.065365983234404,"I'm not allowed to say it was a dream, you know it, but I mean something that we had a relationship with.",False,1.1324626943801082,6.662431385076384,26
english,Don't be so silly I'd have to give you my answer.,5.884051247286218,Don't be so silly I'd have to give you my answer.,False,1.2763431683957094,7.338537668630387,14
english,"If it only was there the time of the day that they were to go to school had some good things for the boys, for it was the time of their first year and their hearts had been home all night by their mother at Wyndfell Hall",5.182293262807429,"If it only was there the time of the day that they were to go to school had some good things for the boys, for it was the time of their first year and their hearts had been home all night by their mother at Wyndfell Hall",False,1.0868589362385468,7.118117457093173,50
english,The police were worried that the rioters or groups of women were having a lot of bad news would not have the chance of ending a war if they held their tongues over a hill.,5.626361410691012,The police were worried that the rioters or groups of women were having a lot of bad news would not have the chance of ending a war if they held their tongues over a hill.,False,1.1229766471289622,7.650971408393811,37
english,what was that?,7.412239630073245,what was that?,False,2.2061823543736025,6.799585075465303,4
english,It's all about the money they got.,5.712153433379537,It's all about the money they got.,False,1.4329802840728203,6.484495463616774,9
english,"I'm getting really pissed off from your showbiz, Mr. Millington. Millington.",6.235934212993085,"I'm getting really pissed off from your showbiz, Mr. Millington. Millington.",False,1.2249088315725516,8.21901608428135,21
english,"I mean, it's, I think the other issue is as well at the moment at the moment I've got to admit that there is one particular case  you could only do without it and just put a stop to it.",5.0157766351288275,"I mean, it's, I think the other issue is as well at the moment at the moment I've got to admit that there is one particular case  you could only do without it and just put a stop to it.",False,1.0846447598337845,6.850181863862584,46
english,"As you see a lot of things in that particular place erm, the er, the building where the erm  of the, of the building  was er, was constructed in the first place and still is there and what they call it now",5.0271059950974175,"As you see a lot of things in that particular place erm, the er, the building where the erm  of the, of the building  was er, was constructed in the first place and still is there and what they call it now",False,1.0863580859270021,6.895905715174626,50
english,Yeah.,9.982063439552114,Yeah.,False,4.00056319956657,6.587096452121978,2
english,"He had a brother, a young boy named Robert and his third cousin, and an older boy named Robert, Jr. Hereditary King and his wife, and son to his first wife, Mary Elwood John who had married Arthur, respectively, in",5.763849388486282,"He had a brother, a young boy named Robert and his third cousin, and an older boy named Robert, Jr. Hereditary King and his wife, and son to his first wife, Mary Elwood John who had married Arthur, respectively, in",False,1.0839706499403026,7.948954602858733,50
english,And you know that it is true for you.,5.331307150350433,And you know that it is true for you.,False,1.4234924069457138,6.121021819368257,10
english,The first one to make an independent statement before we even made it.,5.615515727915336,The first one to make an independent statement before we even made it.,False,1.351513694440081,6.979009121765197,14
english,"If you got a good job, if you know it's got to be a bit more than you want.",5.106243338068591,"If you got a good job, if you know it's got to be a bit more than you want.",False,1.152978486151699,6.612692531417474,22
